X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
977,10516206,SOHO SALON,1830 THE QUEENSWAY,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55898, 43.61438]]}"
978,10516206,SOHO SALON,1830 THE QUEENSWAY,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55898, 43.61438]]}"
979,10516844,ESSENTIAL BEAUTY BAR,"225 QUEEN ST W, FLR-2",Aesthetics,Pass,2024-01-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38811, 43.6505]]}"
980,10516844,ESSENTIAL BEAUTY BAR,"225 QUEEN ST W, FLR-2",Nails,Pass,2024-01-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38811, 43.6505]]}"
981,10593194,MY WAY BARBERSHOP,3343 DUNDAS ST W,Barbering & Hairdressing,Pass,2023-12-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48153, 43.66543]]}"
982,10591651,SALON SOAP,1669 DUNDAS ST W,Barbering & Hairdressing,Pass,2024-08-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43708, 43.64984]]}"
983,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Aesthetics,Pass,2023-07-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
984,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Aesthetics,Conditional Pass,2023-07-10,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
985,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Aesthetics,Conditional Pass,2023-07-10,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - furniture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
986,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Nails,Pass,2023-07-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
987,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Nails,Conditional Pass,2023-07-10,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use instrument not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
988,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Nails,Conditional Pass,2023-07-10,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not disinfected as often as necessary to prevent disease transmission. Reg. Subsec. 10 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
989,10591855,SCULPTURE  NAILS AND SPA,"390 QUEENS QUAY W, UNIT-105",Nails,Conditional Pass,2023-07-10,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - furniture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39005, 43.63819]]}"
990,10591973,LASERLICIOUS,"1735 KIPLING AVE, UNIT-208",Aesthetics,Pass,2023-10-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55716, 43.69375]]}"
991,10591973,LASERLICIOUS,"1735 KIPLING AVE, UNIT-208",Micropigmentation/Microblading,Pass,2023-10-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55716, 43.69375]]}"
992,10593465,SUGOI TATTOO,295 QUEEN ST E,Tattooing,Pass,2023-10-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.36674, 43.65498]]}"
993,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Pass,2023-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
994,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
995,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use equipment not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
996,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fail to collect and remove waste as often as necessary to maintain sanitary condition. Reg. Subsec. 8 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
997,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
998,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,06 - Sharps Handling & Disposal,Fail to ensure all sharps disposed of immediately after use in sharps container in close proximity to where personal service provided. Reg. Subsec. 10 (7),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
999,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,01 - Public Health Notification,Operator fail to post inspection results in accordance with inspector's request. Reg. Sec. 4,C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1000,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,05 - Single-Use Equipment & Instruments,Personal service setting - single-use equipment not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1001,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Aesthetics,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1002,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Pass,2023-08-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1003,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1004,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fail to collect and remove waste as often as necessary to maintain sanitary condition. Reg. Subsec. 8 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1005,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fixture not maintained in sanitary condition. Reg. Para. 2 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1006,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,06 - Sharps Handling & Disposal,Fail to ensure all sharps disposed of immediately after use in sharps container in close proximity to where personal service provided. Reg. Subsec. 10 (7),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1007,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,01 - Public Health Notification,Operator fail to post inspection results in accordance with inspector's request. Reg. Sec. 4,C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1008,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fail to collect and remove waste as often as necessary to maintain sanitary condition. Reg. Subsec. 8 (4),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1009,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,06 - Sharps Handling & Disposal,Fail to ensure all sharps disposed of immediately after use in sharps container in close proximity to where personal service provided. Reg. Subsec. 10 (7),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1010,10593926,VEGAS FADE BARBER SHOP,6129 STEELES AVE W,Barbering & Hairdressing,Conditional Pass,2023-07-31,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,01 - Public Health Notification,Operator fail to post inspection results in accordance with inspector's request. Reg. Sec. 4,C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.574, 43.76445]]}"
1011,10594069,BARE BODY BAR,"265 WINCOTT DR, UNIT-5",Aesthetics,Pass,2023-07-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54498, 43.6795]]}"
1012,10594069,BARE BODY BAR,"265 WINCOTT DR, UNIT-5",Micropigmentation/Microblading,Pass,2023-07-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54498, 43.6795]]}"
1013,10594069,BARE BODY BAR,"265 WINCOTT DR, UNIT-5",Nails,Pass,2023-07-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54498, 43.6795]]}"
1014,10594500,BLUSH NAIL BAR INC,"1020 ISLINGTON AVE, UNIT-2B",Aesthetics,Pass,2024-03-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51849, 43.63188]]}"
1015,10594500,BLUSH NAIL BAR INC,"1020 ISLINGTON AVE, UNIT-2B",Nails,Pass,2024-03-06,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51849, 43.63188]]}"
1016,10594500,BLUSH NAIL BAR INC,"1020 ISLINGTON AVE, UNIT-2B",Nails,Conditional Pass,2024-03-04,None,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51849, 43.63188]]}"
1017,10594541,HARBOUR NAILS,254 QUEENS QUAY W,Aesthetics,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38539, 43.63943]]}"
1018,10594541,HARBOUR NAILS,254 QUEENS QUAY W,Nails,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38539, 43.63943]]}"
1019,10594581,AMAN'S BEAUTY SPA & SALON,"3351 MARKHAM RD, UNIT-A125",Aesthetics,Pass,2024-01-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.25038, 43.83613]]}"
1020,10594581,AMAN'S BEAUTY SPA & SALON,"3351 MARKHAM RD, UNIT-A125",Barbering & Hairdressing,Pass,2024-01-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.25038, 43.83613]]}"
1021,10458123,HARBOUR NAILS,"600 FLEET ST, UNIT-13",Aesthetics,Pass,2023-08-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40008, 43.63671]]}"
1022,10458123,HARBOUR NAILS,"600 FLEET ST, UNIT-13",Nails,Pass,2023-08-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40008, 43.63671]]}"
1023,10458516,YETI NAILS & SPA,"432 RICHMOND ST W, UNIT-6",Aesthetics,Pass,2024-01-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3967, 43.64804]]}"
1024,10458516,YETI NAILS & SPA,"432 RICHMOND ST W, UNIT-6",Aesthetics,Pass,2023-07-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3967, 43.64804]]}"
1025,10458516,YETI NAILS & SPA,"432 RICHMOND ST W, UNIT-6",Aesthetics,Conditional Pass,2023-07-28,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3967, 43.64804]]}"
1026,10458516,YETI NAILS & SPA,"432 RICHMOND ST W, UNIT-6",Aesthetics,Conditional Pass,2023-07-28,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - fail to ensure sink not located in room with toilet. Reg. Clause 8 (3)(d),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3967, 43.64804]]}"
1027,10458516,YETI NAILS & SPA,"432 RICHMOND ST W, UNIT-6",Aesthetics,Pass,2023-07-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3967, 43.64804]]}"
